Latitude,Longitude,Pin Type,id,Name,Size,City,Country,Zip/Postal Code
38.598185, -76.90381, friendPin, 292, Whimsy, large_over_20x20, Waldorf, Ma, 20602
38.058477, -84.46109, familyPin, 293, Urban Paradise, large_over_20x20, Lexington, Ke, 40505
26.094665, -80.17987, familyPin, 294, JUDYS ORGANIC GROOVE, small_10x10, FT LAUDERDALE, FL, 33312
42.375787, -83.10849, friendPin, 295, Carter, planter_box_etc, Detroit, Mi, 48206
42.459022, -83.09819, friendPin, 296, Akashas Alchemy, small_10x10, Hazel Park, MI, 48030
42.595233, -83.39974, familyPin, 297, Old Orchard Trail, planter_box_etc, Orchard Lake, MI, 48324
33.816217, -118.21495, familyPin, 298, Lil Anthonys Garden, large_over_20x20, Long Beach, Ca, 90810
34.009276, -118.47286, familyPin, 299, Sandys Feast, planter_box_etc, Santa Monica, CA, 90405
34.009276, -118.47286, friendPin, 300, Todds Bounty, planter_box_etc, santa monica, CA, 90405
42.410687, -88.05462, familyPin, 301, The Rock Father Garden, medium_20x20, Lake Villa, IL, 60046
40.670874, -73.89424, friendPin, 302, Temple of David Community Garden, medium_20x20, Brooklyn, NY, 11207
41.54338, -88.11963, familyPin, 303, Kats, small_10x10, Joliet, Il, 60435
34.122058, -118.3379, familyPin, 304, Jaq and Rods Garden, planter_box_etc, Los Angeles, Ca, 90068
42.499335, -83.22829, familyPin, 305, Gennesis, small_10x10, River Rouge, MI, 48076
34.235055, -118.51766, familyPin, 306, Gaia Girls, large_over_20x20, Northridge, CA, 91325
34.165706, -118.39986, friendPin, 307, Debras Delight, small_10x10, Valley Village, CA, 91607
40.436618, -80.07289, familyPin, 308, Gwens Garden, medium_20x20, Pittsburgh, Pa, 15205
40.034111, -75.17203, friendPin, 309, GrowingForGood:Philadelphia, large_over_20x20, Philadelphia, PA, 19144
27.978316, -82.00841, friendPin, 310, kats korner, large_over_20x20, lakeland, fl, 33811
42.541268, -83.37551, familyPin, 311, Darling Doll House, planter_box_etc, West Bloomfield, Mi, 48322
43.071201, -85.480856, familyPin, 312, Katies place, small_10x10, Shelby Twnship, MI, 49317
42.425236, -83.24902, familyPin, 313, Connies Creations, planter_box_etc, Detroit, MI, 48219
42.511293, -83.0597, familyPin, 314, Warrens Best, small_10x10, Warren, MI, 48092
42.501385, -83.10474, familyPin, 315, a little help, planter_box_etc, Madison  Heights, MI, 48071
42.421936, -83.09981, familyPin, 316, cumbarland garden, small_10x10, Detroit, MI, 48203
42.421936, -83.09981, familyPin, 317, Jsglgt, large_over_20x20, Detroit, MI, 48203
42.394586, -83.24422, friendPin, 318, Glo, medium_20x20, Detroit, MI, 48223
42.459022, -83.09819, familyPin, 319, 3, small_10x10, Hazel Park, MI, 48030
42.410037, -83.05826, familyPin, 320, Edible, large_over_20x20, detroit, mi, 48212
42.394586, -83.24422, familyPin, 321, The Joy Garden, small_10x10, Detroit, MI, 48223
29.915355, -90.05335, friendPin, 322, The Gainey Garden, small_10x10, Gretna, LA, 70053
34.254751, -118.42406, familyPin, 323, Paradise, small_10x10, Pomoma, CA, 91331
34.07851, -118.26596, familyPin, 324, Pisa, medium_20x20, Los Angeles, CA, 90026
34.12716, -117.20073, familyPin, 325, Edmunds Wonderland, medium_20x20, San Bernadino, CA, 92346
34.07851, -118.26596, familyPin, 326, Luna, medium_20x20, Los Angeles, CA, 90026
34.048411, -118.34015, familyPin, 327, Violets Garden, large_over_20x20, Los Angeles, CA, 90019
34.058911, -118.30848, friendPin, 328, Olic, planter_box_etc, Los Angeles, CA, 90005
34.003213, -118.3078, familyPin, 329, M Garden, small_10x10, Los Angeles, CA, 90062
34.07851, -118.26596, familyPin, 330, Gypsy Garden, planter_box_etc, Los Angeles, CA, 90026
34.07851, -118.26596, familyPin, 331, Oxygen Alley, medium_20x20, Los Angeles, CA, 90026
34.098908, -118.36241, familyPin, 332, Anita, large_over_20x20, Los Angeles, CA, 90046
34.058911, -118.30848, familyPin, 333, The Happy Tomato, small_10x10, Los Angeles, CA, 90005
34.168206, -118.37246, familyPin, 334, Bennette, small_10x10, Studio City, CA, 91601
34.111208, -118.28842, familyPin, 335, Green Box, medium_20x20, Los Angeles, CA, 90027
38.702651, -90.36109, familyPin, 336, Reppert Family Garden, medium_20x20, St. Louis, MO, 63114
42.379019, -83.04483, friendPin, 337, brown&green, small_10x10, detroit, mi, 48211
34.073759, -118.37376, familyPin, 338, My Garden, small_10x10, Los Angeles, CA, 90048
34.090259, -118.29455, familyPin, 339, Eden, small_10x10, Los Angeles, CA, 90029
34.098859, -118.32745, familyPin, 340, Judy Garden Garland, small_10x10, Los Angeles, CA, 90028
34.089459, -118.3285, friendPin, 341, LB Garden, medium_20x20, Los Angeles, CA, 90038
34.072959, -118.1462, familyPin, 342, Girls Giving Urban, small_10x10, Los Angeles, CA, 91803
34.187044, -118.3812562, friendPin, 343, Edwards Garden, medium_20x20, North Hollywood, CA, 91601
34.089459, -118.3285, familyPin, 344, Chloes Garden Cash, small_10x10, Los Angeles, CA, 90038
34.176505, -118.43308, familyPin, 345, Toni and Franks Garden, small_10x10, Sherman Oaks, ca, 91401
42.365337, -83.14254, familyPin, 346, Care N Share Community Garden, farm, Detroit, MI, 48204
34.090259, -118.29455, familyPin, 347, Joti Garden, large_over_20x20, Los Angeles, CA, 90029
34.254751, -118.42406, familyPin, 348, Natalies Garden, small_10x10, Pacoima, CA, 91331
33.997179, -118.40145, familyPin, 349, Mama Sud, small_10x10, Culver City, CA, 90230
34.101007, -118.45077, familyPin, 350, Gardenville, medium_20x20, Los Angeles, CA, 90077
34.101007, -118.45077, familyPin, 351, Bently Farm, medium_20x20, Los Angeles, CA, 90077
33.955913, -118.35868, familyPin, 352, Marcitos, small_10x10, Inglewood, CA, 90301
34.07851, -118.26596, familyPin, 353, Sampaquita, medium_20x20, Los Angeles, CA, 90026
34.166567, -118.26994, familyPin, 354, Sues Garden, small_10x10, Glendale, CA, 91202
34.110425, -118.25832, familyPin, 355, Sams, medium_20x20, Los Angeles, CA, 90039
34.12716, -117.20073, familyPin, 356, Lucys Land, small_10x10, Highland, CA, 92346
34.07851, -118.26596, familyPin, 357, Veronicas Garden, small_10x10, Los Angeles, CA, 90026
32.664307, -116.46513, familyPin, 358, Chopurian, small_10x10, Glendale, CA, 91906
34.1161196, -118.1503488, friendPin, 359, Samaohi, planter_box_etc, South Pasadena, CA, 91130
34.07036, -118.34926, familyPin, 360, Ediths Garden, medium_20x20, Los Angeles, CA, 90036
34.07851, -118.26596, familyPin, 361, Liam Stones, medium_20x20, Los Angeles, CA, 90026
34.07851, -118.26596, familyPin, 362, Erics Garden Oasis, medium_20x20, Los Angeles, CA, 90026
34.098908, -118.36241, familyPin, 363, Beautiful Restful, medium_20x20, Los Angeles, CA, 90046
32.897459, -96.5497, friendPin, 364, Brittany Acres, small_10x10, rowlett, tx, 75088
42.4858692, -83.1052028, familyPin, 365, KulagasFamilygarden, small_10x10, Madison Hgts, MI, 48011
42.499335, -83.22829, familyPin, 366, Work, small_10x10, Harper Woods, MI, 48076
42.499335, -83.22829, familyPin, 367, Fairy Paradise, small_10x10, Royal Oak, MI, 48076
42.427636, -83.19547, familyPin, 368, Midaz, planter_box_etc, Detroit, MI, 48235
42.459022, -83.09819, familyPin, 369, Julies Heart, large_over_20x20, Hazel Park, MI, 48030
42.466086, -82.94641, familyPin, 370, Julies Heart, large_over_20x20, Detrpot, MI, 48021
42.824095, -82.66522, familyPin, 371, Hildas Garden, small_10x10, Royal Oak, MI, 48061
42.465886, -83.056, familyPin, 372, Garden of Plenty, small_10x10, Warren, MI, 48091
42.467235, -83.17952, familyPin, 373, Tashas gardem, small_10x10, Oak Park, MI, 48237
42.459022, -83.09819, familyPin, 374, The Yellow Garden, planter_box_etc, Hazel Park, MI, 48030
42.501385, -83.10474, familyPin, 375, Ben Bee, small_10x10, Madison Hgts, MI, 48071
42.375237, -83.07837, friendPin, 376, Northend Neighborhood Patrol, medium_20x20, Detroit, Mi, 48202
34.07711, -118.30755, familyPin, 377, M Three, medium_20x20, Los Angeles, CA, 90004
34.098859, -118.32745, familyPin, 378, Actors Garden, small_10x10, Los Angeles, CA, 90028
34.122058, -118.3379, familyPin, 379, Zinnys Frolic Room, planter_box_etc, Los Angeles, CA, 90068
34.03457, -118.42843, familyPin, 380, A Miracle, small_10x10, Los Angeles, CA, 90064
34.089459, -118.3285, familyPin, 381, Cardenas, medium_20x20, Los Angeles, CA, 90038
34.098908, -118.36241, familyPin, 382, Eden, small_10x10, Los Angeles, CA, 90046
34.061611, -118.23944, familyPin, 383, Rose, small_10x10, Los Angeles, CA, 90012
34.07711, -118.30755, familyPin, 384, Talin, small_10x10, Los Angeles, CA, 90004
42.432686, -83.04422, familyPin, 385, special food garden, small_10x10, Detroit, mi, 48234
42.518635, -83.16357, friendPin, 386, my place, small_10x10, royal oak, ml, 48073
39.363415, -77.37849, familyPin, 387, A F Garden, medium_20x20, Frederick, Ma, 21704
38.893311, -77.014647, familyPin, 388, Patricias Garden, planter_box_etc, Rockville, Ma, 20053
39.328957, -76.63361, friendPin, 389, Lucky Garden, small_10x10, Baltimore, Ma, 21211
39.105015, -76.74126, familyPin, 390, Angelas Garden, planter_box_etc, Ft Mende, Ma, 20755
39.328957, -76.63361, familyPin, 391, J W Garden, planter_box_etc, Baltimore, Ma, 21211
39.376879, -76.7287, friendPin, 392, Taras Garden, planter_box_etc, Baltimore, Ma, 21208
41.8483253, -70.697053, familyPin, 393, Oscars Garden, small_10x10, Jessup, Ma, 20994
39.363456, -76.61142, familyPin, 394, Allyssas Garden, planter_box_etc, Baltimore, Ma, 21212
29.741878, -95.38944, familyPin, 395, Funplex-Tex Garden, small_10x10, Houston, TX, 77006
40.985594, -76.63449, familyPin, 396, Earlston Family MiniFarm, medium_20x20, Danville, PA, 17821
34.153628, -118.43222, friendPin, 397, Shared Earth Project, large_over_20x20, Studio City, CA, 91423
37.10548, -122.1047, familyPin, 398, SLVFarm, farm, Brookdale, Ca, 95007
42.343787, -83.05879, familyPin, 399, Tyron, small_10x10, Detroit, MI, 48201
42.375787, -83.10849, familyPin, 400, Healthy Place, medium_20x20, Detroit, MI, 48206
42.425236, -83.24902, familyPin, 401, Mamma Mays, small_10x10, Detroit, MI, 48219
42.426786, -83.14969, familyPin, 402, Fast food, small_10x10, Detroit, MI, 48221
42.426786, -83.14969, familyPin, 403, Mary, small_10x10, Detroit, MI, 48221
42.388786, -83.1918, familyPin, 404, NO, medium_20x20, Detroit, MI, 48227
-33.9248685, 18.4240553, friendPin, 405, Beautiful, large_over_20x20, Cape Town, Af, 8001
42.388786, -83.1918, familyPin, 406, Beautiful, small_10x10, Detroit, MI, 48227
42.427636, -83.19547, familyPin, 407, Nameless, small_10x10, Detroit, MI, 48235
42.465275, -83.2264, familyPin, 408, Henry, planter_box_etc, Southfield, MI, 48075
42.375787, -83.10849, familyPin, 409, Sweet Cookie, small_10x10, Detroit, MI, 48206
42.396736, -83.14152, familyPin, 410, Pathfinder, medium_20x20, Detroit, MI, 48238
42.427636, -83.19547, familyPin, 411, Gloria, small_10x10, Detroit, MI, 48235
42.396736, -83.14152, familyPin, 412, Ruby, medium_20x20, Detroit, MI, 48238
42.355437, -83.21722, familyPin, 413, Terrence Place, small_10x10, Detroit, MI, 48228
42.396736, -83.14152, familyPin, 414, Luther, small_10x10, Detroit, MI, 48238
42.379019, -83.04483, friendPin, 415, Shawshank, small_10x10, Detrpot, MI, 48211
42.375787, -83.10849, friendPin, 416, Reshas Love, small_10x10, Detroit, MI, 48206
42.427636, -83.19547, familyPin, 417, Veggie Garden, small_10x10, Detroit, MI, 48235
42.375787, -83.10849, friendPin, 418, Love Garden, small_10x10, Detroit, MI, 48206
42.425236, -83.24902, familyPin, 419, Picka, small_10x10, Detroit, MI, 48219
42.355437, -83.21722, familyPin, 420, Nameless, medium_20x20, Detroit, MI, 48228
42.426786, -83.14969, friendPin, 421, Garden of Love, medium_20x20, Detroit, MI, 48221
44.877164, -93.28124, familyPin, 422, AV Garden, medium_20x20, Richfield, MN, 55423
34.090259, -118.29455, familyPin, 423, Buieta Garden, large_over_20x20, Los Angeles, CA, 90029
34.098908, -118.36241, friendPin, 424, Clean and Neat, medium_20x20, Los Angeles, CA, 90046
34.07711, -118.30755, familyPin, 425, L Garden, medium_20x20, Los Angeles, CA, 90004
34.098908, -118.36241, familyPin, 426, Hunters Garden, small_10x10, Los Angeles, CA, 90046
42.662902, -82.99392, friendPin, 427, Mary place, planter_box_etc, Shelby township, ar, 48315
42.465886, -83.056, familyPin, 428, THE FARM, small_10x10, Warren, mi, 48091
42.427636, -83.19547, familyPin, 429, good stuff, planter_box_etc, Detroit, mi, 48235
42.348937, -83.08994, familyPin, 430, Reece&jenning, small_10x10, detroit, mi, 48208
32.589553, -85.53991, friendPin, 431, Community Market Garden, large_over_20x20, Auburn, AL, 36832
42.6625901, -71.4595092, familyPin, 432, Wendys Garden, planter_box_etc, Forest Hill, Ma, 21-5-
40.002547, -76.59646, familyPin, 433, Lindsays Garden, medium_20x20, York, Pe, 17406
32.899711, 35.088475, familyPin, 434, Rebeccas Garden, planter_box_etc, Baltimore, Ma, 21200
39.295306, -76.62118, familyPin, 435, Carlys Garden, small_10x10, Baltimore, Ma, 21201
-34.970486, 149.0298766, familyPin, 436, Pacaridge, small_10x10, Murrumbateman, NS, 2582
44.911564, -93.31947, familyPin, 437, Vrzys Veggies, medium_20x20, Edina, MN, 55410
38.900394, -77.05126, familyPin, 438, Pauls Garden, small_10x10, Washington, D., 20037
39.795301, -76.97727, familyPin, 439, Ericas Garden, small_10x10, Hanover, Pe, 17331
39.780323, -76.74785, familyPin, 440, Sarah Smile, small_10x10, Glen Rock, Pe, 17327
50.4547222, -104.6066667, familyPin, 441, The PEAS Place, large_over_20x20, Regina, SK, S4T 3
30.501272, -97.83087, familyPin, 442, A Labor of Love, medium_20x20, Cedar Park, TX, 78613
39.363456, -76.61142, familyPin, 443, Our first real garden, medium_20x20, Baltimore, MD, 21212
35.34377, -97.48596, friendPin, 444, Family Food, medium_20x20, Moore, OK, 73160
32.825628, -96.74872, familyPin, 445, turklandia, large_over_20x20, Dallas, TX, 75214
39.936562, -75.15409, friendPin, 446, Skinny bull farm, medium_20x20, Philadelphia, Pa, 19147
33.732368, -118.28905, familyPin, 447, Annies Garden, medium_20x20, San Pedro, CA, 90731
39.296507, -76.60693, friendPin, 448, House on the Parks Garden, planter_box_etc, Baltimore, MD, 21202
33.450215, -88.82383, familyPin, 449, Josey park community garden - Scales street CSA garden, large_over_20x20, Starkville, MS, 39759
39.013638, -94.59471, familyPin, 450, 3 Trails Farm, farm, Kansas City, MO, 64113
38.966056, -94.59641, familyPin, 451, 3 Trails Farm, farm, Kansas City, MO, 64114
39.643637, -104.90406, familyPin, 452, Mile High Urban FarmScaping, medium_20x20, Denver, Co, 80237
27.7, 85.3333333, friendPin, 453, Pathivara Farm, medium_20x20, Kathmandu, Ne, 
42.426786, -83.14969, familyPin, 454, Richardson-Bey, planter_box_etc, Detroit, MI, 48221
42.427636, -83.19547, familyPin, 455, Sasha, small_10x10, Detroit, MI, 48235
42.331427, -83.0457538, familyPin, 456, Girlfriends Place, medium_20x20, Detroit, MI, 49219
42.425236, -83.24902, familyPin, 457, Horn of Plenty, large_over_20x20, Detroit, MI, 48219
42.426786, -83.14969, familyPin, 458, D.A.R., planter_box_etc, Detroit, MI, 48221
42.396736, -83.14152, familyPin, 459, Bostic, small_10x10, Detroit, MI, 48238
42.426786, -83.14969, friendPin, 460, Brown, small_10x10, Detroit, MI, 48221
42.410037, -83.05826, friendPin, 461, Little John, large_over_20x20, Detroit, MI, 48212
42.426786, -83.14969, familyPin, 462, Greens Haven, medium_20x20, Detroit, MI, 48221
42.432686, -83.04422, familyPin, 463, Household, planter_box_etc, Detroit, MI, 48234
40.606337, -74.14513, familyPin, 464, CityPastures (www.citypastures.com), medium_20x20, STATEN ISLAND, Ne, 10314
40.6740861, -73.7448437, friendPin, 465, The Dream, planter_box_etc, Laurelton, NY, 
35.101525, -89.98543, familyPin, 466, home grown organics, large_over_20x20, memphis, tn, 38114
42.370519, -71.08443, familyPin, 467, Container Garden, planter_box_etc, Cambridge, MA, 02141
42.254087, -89.01776, familyPin, 468, A Dandy Garden 2012, small_10x10, Rockford, Il, 61108
38.792281, -76.781, familyPin, 469, Grateful Roots, small_10x10, Upper Marlboro, Ma, 20772
39.46706, -87.34452, familyPin, 470, Taylor farm, large_over_20x20, Terre Haute, In, 47803
38.440111, -122.74563, friendPin, 471, Caledonia Soul Garden, large_over_20x20, Santa Rosa, ca, 95401
37.057575, -122.01507, friendPin, 472, Chapmans Suburban Farm, large_over_20x20, Scotts Valley, CA, 95066
43.5448048, -80.2481666, familyPin, 473, One more yard, large_over_20x20, Guelph, On, N1e3m
44.982515, -93.17489, friendPin, 474, Midway Green Spirit Garden, farm, Saint Paul, Mi, 55108
42.996614, -87.99213, familyPin, 475, Narvaezs, small_10x10, West Allis, Wi, 53219
42.370446, -71.23563, familyPin, 476, Our Permaculture Trip, medium_20x20, Waltham, Ma, 02453
47.3686498, 8.53918250000004, friendPin, 477, The Rocket Patch, small_10x10, Zuerich, Zu, 8055
42.968057, -78.80047, familyPin, 478, ;bunny free zone&, medium_20x20, Amherst, NY, 14226
42.425236, -83.24902, friendPin, 479, The hawk, large_over_20x20, detroit, Mi, 48219
42.425236, -83.24902, friendPin, 480, Marie, medium_20x20, Detroit, MI, 48219
42.375787, -83.10849, friendPin, 481, Joe, medium_20x20, Detroit, MI, 48206
42.425236, -83.24902, friendPin, 482, Mama Mays, small_10x10, Detroit, MI, 48219
42.426786, -83.14969, friendPin, 483, no name, small_10x10, Detroit, MI, 48221
42.425236, -83.24902, friendPin, 484, Mary, small_10x10, Detroit, MI, 48219
42.388786, -83.1918, friendPin, 485, Ms. Jackson, small_10x10, Detroit, MI, 48227
42.427636, -83.19547, friendPin, 486, nope, small_10x10, Detroit, MI, 48235
42.427636, -83.19547, friendPin, 487, sweet cookie, small_10x10, Detroit, mi, 48235
42.427636, -83.19547, friendPin, 488, warden, small_10x10, Detroit, mi, 48235
42.396736, -83.14152, friendPin, 489, turners choice, medium_20x20, Detroit, MI, 48238
42.396736, -83.14152, friendPin, 490, Terrence Place, small_10x10, Detroit, MI, 48238
42.396736, -83.14152, friendPin, 491, willow, small_10x10, Detroit, MI, 48238
42.379019, -83.04483, friendPin, 492, Turnip, small_10x10, Detroit, MI, 48211
33.718151, 73.060547, familyPin, 493, bioeco, large_over_20x20, islamabad, Is, 44400
